RA,Dec
108.13292,-42.37403
108.14249,-46.75389
108.20084,70.35167
108.26041,3.455
108.26125,29.2093
108.27417,-8.75569
108.29,36.93292
108.29584,-5.19514
108.30917,70.27417
108.33833,-12.17347
108.395,51.10347
108.41542,38.34528
108.41875,27.51917
108.43208,38.77861
108.50542,-19.76139
108.51667,70.07042
108.53042,-18.45597
108.55708,-36.42583
108.55791,-35.69417
108.57584,-38.42222
108.57709,54.68639
108.64626,-39.62722
108.64875,74.13597
108.66583,41.80431
108.68459,33.72611
108.70958,-27.03431
108.71167,-59.26667
108.71416,32.06445
108.74083,-72.04472
108.74959,-66.59722
108.77042,-30.1932
108.7775,-70.42792
108.78458,6.71125
108.78709,15.92903
108.79916,37.58222
108.81209,-45.48417
108.8125,-29.3082
108.82292,3.55708
108.83041,-28.36208
108.87251,-58.54125
108.88876,-75.86777
108.89291,-6.64736
108.91667,-30.15097
108.925,76.31625
109.04166,5.57208
109.06958,-41.81167
109.07792,33.15514
109.07999,5.07875
109.10167,73.32972
109.12792,-17.07236
109.16625,53.39903
109.19791,0.97694
109.21167,21.7525
109.21834,19.39667
109.23459,-14.11222
109.26541,-63.18597
109.28917,22.44403
109.29292,-36.37111
109.29667,47.65125
109.32208,-5.01681
109.34417,-11.33181
109.36208,44.09917
109.37083,-46.97833
109.37333,66.06125
109.38958,44.00083
109.39083,37.75555
109.42959,76.73792
109.44958,-25.98125
109.47791,64.51444
109.48792,34.20181
109.48958,-16.18167
109.4925,27.14056
109.50291,44.09097
109.51125,-60.31014
109.5475,17.58764
109.57458,6.33806
109.59708,-57.50625
109.61,-19.77069
109.61542,-57.35042
109.62375,-11.45931
109.67375,-24.95208
109.68375,-26.26903
109.7425,70.98903
109.74708,43.43847
109.7625,1.64083
109.78542,-38.03875
109.80583,65.95959
109.808,66.718
109.84417,2.74125
109.84875,57.14444
109.86666,-16.39431
109.89001,0.72
109.91,54.44375
109.91334,-40.19819
109.91917,-26.74167
109.93459,31.89472
109.96125,-1.41069
109.96458,-52.56
110.03083,21.98778
110.03167,-8.76153
110.07958,23.81778
110.09084,-52.30903
110.10458,-31.43167
110.16375,63.65097
110.17042,30.475
110.19917,-31.78472
110.2,-5.25986
110.21167,-2.17514
110.22083,1.58472
110.245,-14.36
110.28167,67.66222
110.31042,-2.34639
110.31667,-26.88833
110.34959,-57.34292
110.36292,55.77458
110.38708,26.16083
110.42125,49.54917
110.46792,74.56458
110.47166,71.34194
110.56,21.72625
110.56499,-35.91611
110.5725,30.51444
110.57917,1.89347
110.58583,73.34486
110.67416,2.57625
110.71542,-9.42139
110.74792,-7.52542
110.76708,-74.60555
110.80459,58.69194
110.81458,-49.65222
110.83208,-73.45986
110.83334,-27.78903
110.85875,26.1275
110.86791,25.05042
110.93166,20.41667
110.94833,-58.10542
110.95167,-33.48361
110.97292,-17.41014
110.97458,65.08056
111.035,35.88583
111.03875,50.73819
111.07625,-7.25236
111.09,69.94473
111.15208,-71.46902
111.15833,-16.74111
111.20083,50.2318
111.23666,30.91028
111.24542,18.69611
111.24667,73.8875
111.25375,66.97625
111.305,-0.42458
111.37,-5.05806
111.37667,-5.29778
111.3825,70.90486
111.42125,-12.55986
111.49083,-2.24944
111.5,41.39417
111.57458,-49.68458
111.61208,23.68806
111.62875,68.96278
111.64709,37.0018
111.70959,31.03542
111.73167,-45.71264
111.75208,-56.2443
111.935,21.4475
112.05042,67.30597
112.07083,27.52486
112.08583,33.75597
112.09292,-44.13875
112.0975,-49.1418
112.11084,30.56875
112.13125,47.92194
112.16417,-26.48542
112.16875,27.55319
112.2125,-49.49055
112.21542,-30.24986
112.21958,48.185
112.22,-26.10736
112.245,-50.57278
112.26125,30.33889
112.26167,31.99792
112.27458,-38.81097
112.2775,31.78347
112.27875,-43.45583
112.28625,40.14444
112.30375,41.09778
112.318,8.25046
112.36417,24.60708
112.37959,79.24986
112.38083,35.93542
112.3825,-38.12514
112.38416,28.98056
112.49083,38.44
112.49083,-65.73125
112.53291,-37.58583
112.57667,-69.93166
112.60833,33.12431
112.62042,-56.59042
112.67458,-37.33597
112.70084,-66.03667
112.72958,63.73486
112.74917,-84.32764
112.75791,46.00847
112.80708,-62.51417
112.8425,15.94417
112.85875,26.09514
112.91,45.955
112.92292,71.82458
112.93291,-47.00264
112.9575,-3.65681
112.96834,28.07319
112.98792,36.22792
113.00333,33.02806
113.07042,85.70861
113.08958,31.6307
113.105,-18.73764
113.12042,-7.70917
113.12666,-74.76542
113.14125,-56.44181
113.15667,-13.52028
113.16459,46.53819
113.19083,-46.66833
113.24958,39.41597
113.25375,37.02958
113.27334,-71.27194
113.28625,45.91972
113.3425,51.89069
113.34292,-42.9282
113.37209,35.26278
113.42084,-57.76542
113.44167,26.32583
113.44375,20.3125
113.4725,49.29375
113.54375,-3.25458
113.57667,-23.47222
113.615,-6.89861
113.615,-52.96792
113.63209,-0.29931
113.6425,-24.02194
113.64333,35.31486
113.655,31.87306
113.75916,47.83611
113.78958,65.67528
113.84209,51.77708
113.84417,0.78708
113.87792,-13.68694
113.87917,-51.15972
113.96959,-51.12083
114.0025,18.14861
114.00459,3.28056
114.01042,-67.08806
114.02792,-3.11097
114.06001,-44.95472
114.10333,39.43555
114.11208,25.73639
114.15208,-23.30319
114.2375,58.76958
114.24709,17.27125
114.255,28.77889
114.25583,-52.36278
114.33501,35.29792
114.36292,59.69528
114.39917,43.14889
114.42958,-37.19014
114.455,-44.18028
114.505,-8.12472
114.51875,74.7243
114.52876,21.45736
114.52917,-75.10694
114.53333,17.70681
114.54167,2.82097
114.56709,47.74986
114.57417,1.03778
114.58625,-10.15069
114.60625,31.33139
114.61667,-5.78875
114.62209,24.00389
114.62458,33.70972
114.64083,4.11972
114.68667,19.29139
114.70833,-47.69361
114.73542,-88.68027
114.76125,52.08167
114.77666,-22.15611
114.78542,-43.18889
114.80292,40.07514
114.80833,-29.5375
114.82001,1.61569
114.82625,5.22569
114.84334,50.52681
114.86625,35.89347
114.98792,-22.79458
115.0,-3.59833
115.00542,-58.87708
115.01583,24.10583
115.019,69.363
115.03542,41.15111
115.05083,72.51417
115.05083,-42.96305
115.1075,-71.80708
115.19542,-20.95986
115.24375,55.42597
115.29375,-7.91833
115.31667,-4.62514
115.35917,35.78458
115.36459,-57.00528
115.42542,44.71431
115.43667,74.2457
115.48167,5.39736
115.53,-62.72861
115.5475,30.15597
115.60291,-8.13139
115.61,-16.28181
115.61667,-4.84722
115.61709,46.9468
115.63708,49.80833
115.65334,-59.29805
115.65833,9.37042
115.66792,35.67305
115.70417,25.97639
115.70958,61.15875
115.73042,-58.22709
115.77541,-64.47236
115.79709,74.49069
115.815,-25.76264
115.82792,28.88514
115.84792,-52.16292
115.85083,17.58514
115.86874,5.7275
115.88333,-67.44222
115.89667,22.71514
115.93501,-61.12264
116.02334,74.56556
116.0575,-50.45945
116.09708,-62.18555
116.1075,24.39764
116.125,-24.71125
116.16541,3.54583
116.21584,39.45917
116.24333,-52.95167
116.24751,55.73014
116.26417,48.39403
116.29083,-54.0718
116.29501,19.32917
116.31792,-7.99597
116.33041,28.02306
116.37666,46.73278
116.40708,-79.66875
116.42167,31.71375
116.435,-15.79472
116.46542,-7.53014
116.47083,-0.73778
116.48792,-1.97056
116.50709,-24.95833
116.54292,28.97403
116.57,-16.19097
116.57958,-59.81167
116.57999,-16.70806
116.59792,45.73875
116.6825,-47.90805
116.71959,81.68291
116.74417,26.02833
116.74959,4.92181
116.75708,41.53639
116.82292,29.96583
116.83,68.38306
116.83833,47.33847
116.84126,9.10208
116.8625,-49.04681
116.87251,60.93361
116.87791,70.20792
116.88458,-19.29639
116.97292,-8.51736
116.99667,20.87486
117.01917,18.19042
117.03875,18.54528
117.04041,-53.16945
117.13625,-24.49319
117.14084,-67.75153
117.1525,24.00375
117.17458,76.46792
117.20792,-43.44653
117.22667,3.39694
117.23833,0.67194
117.25459,28.57611
117.27583,45.17764
117.29083,-5.82597
117.2925,28.71139
117.3,-48.02972
117.30125,-43.23695
117.30375,-76.70055
117.31126,-46.37194
117.31459,-60.28292
117.33875,53.7682
117.345,-65.82625
117.3725,74.86181
117.45209,-3.28667
117.45292,34.91236
117.47584,86.3643
117.48042,27.36444
117.51833,17.04792
117.61083,27.12403
117.62375,33.64583
117.65083,-18.94278
117.66458,62.70139
117.68333,-86.53819
117.69083,2.46639
117.69875,-29.51861
117.70625,-46.74736
117.71167,4.83194
117.7175,22.54222
117.72125,44.47472
117.75,3.33806
117.75375,69.94764
117.7825,6.28722
117.79791,17.73056
117.82333,14.74292
117.83667,50.22111
117.84167,28.97
117.84208,55.19903
117.85125,17.51222
117.86709,-43.46944
117.93291,-21.17472
117.945,-16.99736
117.965,49.81514
118.04584,-49.90639
118.05042,4.14958
118.06499,-34.70708
118.0975,-57.46111
118.13792,-64.60889
118.17375,-54.85486
118.18167,45.94819
118.19125,26.29139
118.20167,-5.42528
118.23083,-60.78472
118.34333,29.36514
118.39417,38.95778
118.4325,10.85139
118.48583,-57.16819
118.48917,64.12708
118.53208,-65.69375
118.53417,-63.33722
118.53625,43.26986
118.53958,51.41014
118.54166,-48.17125
118.6125,78.10917
118.645,-40.55458
118.69875,-44.58278
118.70416,30.56292
118.73125,-2.69306
118.75,-4.32056
118.76917,40.67667
118.77125,22.00222
118.78916,5.91611
118.84959,37.44278
118.85875,39.18653
118.88541,-54.60778
118.9475,-1.96167
118.97124,65.15195
118.97833,68.92056
118.98375,-21.40333
118.98625,83.38611
119.03166,-3.70875
119.08375,12.48958
119.08792,-0.2125
119.14458,36.37556
119.15334,-41.7518
119.19958,-52.98375
119.24709,-28.16125
119.25208,63.10056
119.27042,58.54597
119.27291,-21.24819
119.27792,9.94653
119.36,12.02778
119.41084,77.26527
119.43542,-53.27347
119.48416,-21.96125
119.49875,39.34347
119.55125,-43.36639
119.555,83.94361
119.56958,-49.2443
119.58083,-13.07625
119.58125,42.32722
119.74209,-35.36945
119.78667,7.80972
119.79166,11.86458
119.81792,57.37972
119.81876,-21.00805
119.90041,13.35653
119.92084,54.00583
119.92084,-38.76014
119.93709,-44.39278
119.95667,32.00653
119.99625,-38.71083
120.07709,-61.16208
120.08542,26.61361
120.10084,-47.76694
120.10916,10.22028
120.15125,47.93278
120.22167,39.28806
120.24792,36.05264
120.25625,64.74625
120.31208,51.27792
120.32668,48.45639
120.33959,59.04861
120.36208,56.94472
120.37292,-45.33736
120.38209,35.74236
120.38458,47.60514
120.395,46.6418
120.40125,3.26972
120.40584,-6.60125
120.42793,49.99611
120.43917,-20.29708
120.44917,56.55458
120.45708,-55.45875
120.46126,8.91764
120.47375,-46.70055
120.49043,-49.77764
120.52583,-13.47653
120.54251,-19.43431
120.62834,59.73361
120.64834,57.275
120.65751,-53.91042
120.67417,-79.23542
120.6825,31.07042
120.7025,-59.22375
120.7075,67.79652
120.77833,-35.08222
120.78292,-41.14264
120.79543,29.545
120.79625,20.37028
120.83083,-43.79083
120.84126,43.55083
120.84624,48.27291
120.88458,-8.17583
120.89458,-27.28208
120.89916,-40.01958
120.91626,55.49528
120.94292,-47.81055
120.96626,-39.53125
120.99542,43.54681
121.00584,-26.96917
121.02416,-63.27708
121.10001,49.28472
121.11125,33.66597
121.149,12.1937
121.21584,-27.82333
121.22916,-63.77264
121.24291,-6.40903
121.28043,9.47222
121.28167,-42.27083
121.3575,75.57333
121.36584,-56.7993
121.39417,54.5257
121.40708,-0.96486
121.43459,45.7007
121.45209,11.43819
121.47375,-22.84694
121.47542,80.21958
121.47709,-20.95819
121.49125,-58.49236
121.52917,24.74347
121.59,-62.06014
121.59583,-41.37583
121.60583,17.43222
121.60625,59.5182
121.64417,-74.74709
121.66624,72.80861
121.68334,48.69569
121.68375,38.72055
121.70626,75.31486
121.72667,-51.08778
121.73917,25.53458
121.74083,11.95264
121.83751,-11.06097
121.86333,14.09278
121.87,-76.53264
121.87667,34.01792
121.88417,-24.29694
121.88458,-17.41014
122.0025,-38.55208
122.04167,-22.13222
122.0575,21.10347
122.10875,-73.02153
122.13708,-55.56319
122.16334,-36.08708
122.19749,54.8625
122.20042,-38.65014
122.23084,32.81903
122.24709,-16.33694
122.25542,-61.30042
122.25666,-19.24472
122.265,0.51444
122.32001,-54.36528
122.32667,-51.01153
122.3275,66.65611
122.33584,-11.76236
122.33917,-39.18195
122.34917,30.34805
122.36625,32.21847
122.36834,56.16889
122.38791,-72.98597
122.39041,-47.34097
122.41042,34.92903
122.41125,-20.22889
122.41209,75.81416
122.42793,-56.87194
122.455,52.31542
122.45999,-84.6
122.46667,3.02014
122.47792,-24.02361
122.48291,-2.96694
122.49084,-46.28361
122.50459,-75.4525
122.54417,35.28833
122.54543,-22.78153
122.54958,-70.51569
122.55375,55.80194
122.58875,42.28264
122.6125,25.51111
122.69083,-36.76486
122.73,-5.08958
122.73584,28.14139
122.74209,-48.50167
122.74584,76.04597
122.75333,57.23764
122.77333,16.73375
122.78625,-55.93139
122.7925,57.50292
122.79459,17.66264
122.80125,70.05014
122.80666,-46.89667
122.81792,-12.92472
122.82041,1.27125
122.82375,52.87458
122.94791,-35.37708
122.97,-0.46264
122.99126,15.10542
123.00749,2.62639
123.01542,2.92444
123.05042,15.68264
123.05624,17.65125
123.10042,-71.24514
123.11125,4.66778
123.11791,62.60764
123.12,-31.24778
123.13458,-57.23972
123.15791,43.94347
123.17374,76.10416
123.24167,15.53125
123.26083,26.28069
123.275,71.72514
123.33458,46.14778
123.34875,54.37556
123.3825,10.81028
123.40583,15.455
123.45958,-7.63972
123.47166,-16.01542
123.54876,-10.2
123.60374,29.68819
123.63541,-34.19736
123.63709,56.16889
123.65916,-67.70167
123.66084,-25.99653
123.67249,-21.98028
123.67458,21.48722
123.68583,6.91389
123.74166,-73.79694
123.76,52.88445
123.77792,-19.05292
123.78793,3.46681
123.79082,54.14
123.82417,46.07472
123.82458,-62.91306
123.82916,-49.22139
123.8375,27.60222
123.84666,1.91667
123.86334,-3.13861
123.90166,-35.93792
123.91375,29.77806
123.92042,-1.90528
123.94499,46.02319
123.97,-30.92403
123.97126,18.36139
124.00584,49.90542
124.07959,-25.94444
124.10251,57.65278
124.11208,-13.19708
124.11626,79.50278
124.20333,-9.01222
124.21417,18.04778
124.22125,49.89472
124.30833,32.69778
124.3275,52.03333
124.35124,-45.18667
124.35625,-7.51667
124.3625,-65.1218
124.36459,51.86389
124.37416,-3.105
124.39084,-4.03639
124.40833,24.3925
124.42666,-82.72542
124.43625,-41.1782
124.45417,2.85125
124.46208,-23.36653
124.50833,-16.24069
124.5625,1.37083
124.58459,-48.79583
124.58501,-14.43194
124.62709,-76.92056
124.68166,-10.75681
124.72,-45.47569
124.74168,-22.87486
124.74501,-72.66583
124.78917,76.26195
124.8125,-25.18514
124.82333,-7.93903
124.82458,64.49541
124.86083,63.62819
124.86792,-71.45805
124.86833,-18.44861
124.87292,70.70583
124.90958,-52.0725
124.91833,-74.02361
124.92416,5.50722
124.95583,49.90167
124.96209,-39.48042
124.96834,-13.32333
124.98917,-51.94209
125.04001,-56.69528
125.07458,-21.97556
125.10584,-12.95847
125.11042,57.74778
125.11417,-22.92417
125.12834,-3.23667
125.13791,65.39917
125.14,-28.0825
125.20084,-19.555
125.21333,49.57583
125.23875,-12.98278
125.24458,-13.51708
125.25166,7.86278
125.26208,-57.08639
125.27167,65.44305
125.32124,-6.07806
125.33542,34.31139
125.35209,-36.48014
125.39041,-8.25486
125.42376,-63.67931
125.425,1.02681
125.46416,8.32986
125.49251,-43.00625
125.51708,74.67014
125.53958,47.10028
125.57792,33.09083
125.58875,-11.2325
125.62042,-1.10389
125.64833,46.03708
125.69083,-57.88847
125.70209,-57.44875
125.70918,1.86458
125.77292,9.79861
125.78417,42.26
125.78584,-6.05375
125.81332,61.46361
125.81666,-63.49111
125.83667,11.43069
125.83916,4.37528
125.85249,42.34764
125.89667,-25.42278
125.93834,36.315
125.97958,39.79597
126.00666,-69.69708
126.01459,44.93167
126.01792,-30.34264
126.02291,-63.5675
126.03042,61.60333
126.05417,-2.08444
126.13457,64.89208
126.14793,-3.74889
126.15625,-29.71903
126.15666,-19.29986
126.17084,-70.17014
126.19459,79.35986
126.205,27.14028
126.22792,-79.39584
126.23334,39.27958
126.27,-49.15847
126.28416,42.41958
126.30458,73.10958
126.30959,-7.17
126.32083,4.25528
126.32209,-34.36653
126.32791,-21.04639
126.35,-21.40986
126.38792,47.13445
126.39458,61.95653
126.39751,0.93806
126.41208,-73.52348
126.45916,3.15833
126.46334,82.31347
126.46375,17.56931
126.46416,-16.37903
126.48334,40.23514
126.48417,-52.80347
126.48708,4.25125
126.50791,-22.50458
126.54292,-39.03292
126.54501,-3.33208
126.57834,-27.14431
126.59376,-53.92208
126.59792,-70.52847
126.60625,-27.34514
126.60625,-27.43083
126.60875,-3.98514
126.61292,-64.0725
126.62459,-59.00847
126.63792,7.71639
126.6475,-61.05875
126.66334,24.54056
126.66959,6.51306
126.6925,-20.13278
126.69625,-23.24667
126.72292,31.13486
126.74333,19.15806
126.74958,-56.53292
126.76084,3.51403
126.76751,29.57514
126.77041,28.73639
126.77459,-7.14486
126.79125,-65.07986
126.80667,41.475
126.81916,-31.67028
126.82249,-6.41139
126.92168,0.53778
126.95917,-14.45486
127.01958,44.76722
127.02541,-30.67639
127.03583,-5.10472
127.03625,42.37986
127.04709,-2.91083
127.06042,-8.72875
127.06042,41.89986
127.06292,-48.03194
127.11875,-2.51417
127.13416,-51.64111
127.13792,-33.84264
127.14,-25.89153
127.16167,30.43
127.18958,-52.08972
127.26791,7.72639
127.26791,-15.01444
127.26875,17.90431
127.37084,-61.10986
127.37376,8.21125
127.38541,72.53069
127.41334,17.28528
127.41667,-9.97667
127.42583,41.9118
127.43709,32.87361
127.46959,-51.67514
127.47917,0.01958
127.54375,52.50861
127.56084,-9.74875
127.56126,60.71833
127.57084,-67.42236
127.66208,-54.34555
127.66667,-51.68333
127.67667,4.36306
127.6875,34.09083
127.70625,2.27375
127.71458,24.18153
127.73501,65.85111
127.75417,-56.61819
127.75542,40.20472
127.75708,69.81416
127.76583,-4.19625
127.82542,45.01097
127.8375,48.53014
127.84917,-30.35944
127.86584,19.88361
127.87125,-29.95194
127.895,34.96653
127.9,22.84528
127.90375,-31.79389
127.90667,19.39417
127.93082,-71.66306
127.94707,5.75125
127.9625,-53.67472
127.99208,-18.14111
128.00166,-2.94278
128.00458,46.24403
128.07251,29.32236
128.10458,37.12695
128.12041,74.29389
128.12875,15.82792
128.1825,-37.46722
128.18916,4.90222
128.20459,28.88389
128.21626,33.00306
128.24417,-34.63208
128.30959,-29.95611
128.33708,36.43361
128.33708,76.63361
128.40042,33.84139
128.40125,32.41389
128.40167,-51.09472
128.48958,47.44958
128.49667,-56.36972
128.50626,-10.28472
128.50835,-61.10097
128.53082,79.24709
128.56792,-57.01403
128.63208,-0.72778
128.68083,38.44278
128.72624,55.57153
128.80624,-8.56264
128.81084,-58.85958
128.82916,-17.03583
128.836,-45.1766
128.84166,-26.10778
128.86,24.26056
128.88167,-9.06931
128.91292,-4.08569
128.93916,-80.26806
128.96208,6.62
128.96542,29.95708
128.96542,-50.96889
128.97084,-56.36833
128.98709,-88.79667
128.99875,-30.70736
129.00458,-24.32195
129.07709,-52.3382
129.09625,-74.35208
129.10208,-54.01708
129.15417,48.33194
129.15834,-10.89125
129.15999,41.43583
129.17375,53.47903
129.2075,74.72347
129.21167,-22.55028
129.23625,-78.94542
129.24292,44.43681
129.285,-54.31903
129.30042,-55.29417
129.33958,2.98236
129.34708,-55.12194
129.36792,23.56736
129.40541,25.79625
129.41708,5.70472
129.46083,-6.80667
129.50125,26.55889
129.50291,-10.70514
129.51167,-7.59903
129.54584,24.89333
129.58583,24.17375
129.59001,48.63347
129.60959,37.32014
129.61792,-19.13333
129.61958,-41.73389
129.63083,-35.99028
129.67542,-28.45639
129.67958,-7.68611
129.72209,-11.25014
129.74875,-53.0225
129.76291,-52.71069
129.78709,31.79833
129.8,65.02167
129.80125,-58.57597
129.84293,-36.60653
129.85124,-8.09944
129.91125,-53.16903
129.95709,48.78375
129.96126,-12.24
129.97792,12.28653
129.99791,-53.26097
130.00166,44.63125
130.03084,-53.62889
130.06792,-10.12042
130.10916,3.55458
130.12459,18.40486
130.13374,5.74056
130.17958,-57.54653
130.20125,-52.79875
130.2675,3.35514
130.27834,-62.2668
130.33917,-35.95125
130.34999,-53.37972
130.35458,70.89514
130.35625,-57.59792
130.36292,-75.67389
130.36542,-10.47875
130.3725,64.4157
130.40042,-36.28375
130.46333,23.3125
130.46333,-17.49347
130.4675,-4.49458
130.5,-62.30375
130.51418,40.30847
130.52751,7.99347
130.53125,20.81083
130.55208,-53.10069
130.56166,-52.93542
130.57916,-3.82431
130.58667,-39.32042
130.61667,-83.75459
130.64876,-70.71375
130.69125,31.86139
130.703,23.0055
130.73291,29.46458
130.74042,36.36139
130.75833,3.04069
130.78458,-79.07764
130.79083,50.57236
130.80292,53.955
130.82875,-38.88181
130.86041,-9.85806
130.91624,-3.83194
131.02626,-14.03653
131.04959,-33.06542
131.12167,20.20792
131.12875,-78.7768
131.13957,-37.96056
131.17667,0.73861
131.17917,-54.70736
131.18832,76.88708
131.2325,46.67292
131.23416,42.97389
131.23708,6.07111
131.25209,78.79652
131.28082,-55.97111
131.29292,-7.53292
131.29333,43.65
131.30292,-27.29292
131.33583,30.70306
131.34042,-35.51333
131.37459,3.45139
131.41458,-11.58792
131.41458,-52.43222
131.41959,-64.98903
131.45041,29.35028
131.45375,48.87819
131.47083,-2.68361
131.47124,-53.45208
131.47542,-72.53625
131.485,29.76458
131.5025,7.07819
131.51208,83.13264
131.54417,-42.04292
131.56709,-53.755
131.59293,3.22181
131.61874,-12.23472
131.69417,25.23819
131.69542,6.42181
131.70708,6.69958
131.72417,25.37028
131.7375,-72.78
131.7429,70.74792
131.74583,11.24431
131.74709,-78.99403
131.75,86.51236
131.75874,-23.61403
131.77541,-21.97319
131.8054,11.56361
131.815,37.54097
131.83125,-57.29917
131.83791,-17.04861
131.84334,-50.0025
131.84625,-40.79153
131.92709,34.7518
131.94249,23.15375
131.94667,77.69625
131.95375,25.95903
131.95459,66.21056
131.96584,-2.16306
131.98083,26.53139
131.9825,-78.91444
131.98293,-7.05167
131.98625,-20.42306
132.0025,-49.57417
132.01917,39.56792
132.07834,1.76931
132.12209,81.19597
