,sde
rosat_lc/TIC201370152_s6_custom_lc_tls.h5,5.179425612450708
rosat_lc/TIC397155236_s19_custom_lc_tls.h5,5.176636019334952
rosat_lc/TIC152331859_s12_custom_lc_tls.h5,5.171415141303968
rosat_lc/TIC433936219_s11_custom_lc_tls.h5,5.169476021591797
rosat_lc/TIC184398869_s2_custom_lc_tls.h5,5.153949188695257
rosat_lc/TIC145752454_s2_custom_lc_tls.h5,5.148355214091349
rosat_lc/TIC147622676_s9_custom_lc_tls.h5,5.145982656461428
rosat_lc/TIC100589904_s5_custom_lc_tls.h5,5.132212715058231
rosat_lc/TIC988117699_s10_custom_lc_tls.h5,5.11315633766612
rosat_lc/TIC156994645_s22_custom_lc_tls.h5,5.11120233671263
rosat_lc/TIC804301031_s7_custom_lc_tls.h5,5.1064742858235554
rosat_lc/TIC48882002_s6_custom_lc_tls.h5,5.101384857519364
rosat_lc/TIC985589901_s11_custom_lc_tls.h5,5.07943242038359
rosat_lc/TIC382603553_s1_custom_lc_tls.h5,5.070305211481323
rosat_lc/TIC734782242_s4_custom_lc_tls.h5,5.0277934400115445
rosat_lc/TIC237100139_s14_custom_lc_tls.h5,5.008801418937112
rosat_lc/TIC109837099_s7_custom_lc_tls.h5,4.997329798604513
rosat_lc/TIC737802458_s5_custom_lc_tls.h5,4.967292571147388
rosat_lc/TIC158496710_s15_custom_lc_tls.h5,4.962663707115805
rosat_lc/TIC1000256740_s23_custom_lc_tls.h5,4.950868939849083
rosat_lc/TIC869252247_s9_custom_lc_tls.h5,4.932958096681189
rosat_lc/TIC153405104_s6_custom_lc_tls.h5,4.918859473743685
rosat_lc/TIC378587203_s17_custom_lc_tls.h5,4.909356074127802
rosat_lc/TIC347206986_s17_custom_lc_tls.h5,4.894837620543961
rosat_lc/TIC37606355_s6_custom_lc_tls.h5,4.871793354084326
rosat_lc/TIC322054057_s2_custom_lc_tls.h5,4.861120032278524
rosat_lc/TIC32644711_s5_custom_lc_tls.h5,4.847541468120171
rosat_lc/TIC306905609_s6_custom_lc_tls.h5,4.840333350468101
rosat_lc/TIC174266604_s16_custom_lc_tls.h5,4.831748759008458
rosat_lc/TIC118833672_s8_custom_lc_tls.h5,4.824866301755052
rosat_lc/TIC729768162_s1_custom_lc_tls.h5,4.822017466336393
rosat_lc/TIC606193465_s17_custom_lc_tls.h5,4.807619320686179
rosat_lc/TIC25257988_s6_custom_lc_tls.h5,4.79348342125066
rosat_lc/TIC177043916_s12_custom_lc_tls.h5,4.759793256048033
rosat_lc/TIC1005985_s8_custom_lc_tls.h5,4.735429816947711
rosat_lc/TIC277648197_s15_custom_lc_tls.h5,4.724384097383139
rosat_lc/TIC77371445_s4_custom_lc_tls.h5,4.721365103314929
rosat_lc/TIC403289867_s1_custom_lc_tls.h5,4.695060349646162
rosat_lc/TIC94745663_s20_custom_lc_tls.h5,4.682239283106816
rosat_lc/TIC114824306_s8_custom_lc_tls.h5,4.653641741156816
rosat_lc/TIC101834639_s25_custom_lc_tls.h5,4.645671979648222
rosat_lc/TIC358790031_s22_custom_lc_tls.h5,4.61485130899919
rosat_lc/TIC668534333_s19_custom_lc_tls.h5,4.59194250181991
rosat_lc/TIC58016716_s17_custom_lc_tls.h5,4.589251265399743
rosat_lc/TIC412489093_s11_custom_lc_tls.h5,4.529986920878172
rosat_lc/TIC284339426_s7_custom_lc_tls.h5,4.467258136582959
rosat_lc/TIC308646030_s8_custom_lc_tls.h5,4.437493581316438
rosat_lc/TIC291686435_s17_custom_lc_tls.h5,4.430399807328897
rosat_lc/TIC57151429_s9_custom_lc_tls.h5,4.421561760834296
rosat_lc/TIC34435600_s6_custom_lc_tls.h5,4.420801534783888
rosat_lc/TIC392368056_s22_custom_lc_tls.h5,4.409826939262987
rosat_lc/TIC408041597_s5_custom_lc_tls.h5,4.402513895008863
rosat_lc/TIC1356169381_s12_custom_lc_tls.h5,4.383741335735368
rosat_lc/TIC342888057_s8_custom_lc_tls.h5,4.374334826278844
rosat_lc/TIC176852917_s4_custom_lc_tls.h5,4.360593477709397
rosat_lc/TIC435878155_s17_custom_lc_tls.h5,4.311211465249478
rosat_lc/TIC724118860_s1_custom_lc_tls.h5,4.268427063794064
rosat_lc/TIC370743450_s9_custom_lc_tls.h5,4.20863813679628
rosat_lc/TIC342207706_s8_custom_lc_tls.h5,4.197645123601143
rosat_lc/TIC101544662_s13_custom_lc_tls.h5,4.1155309313312625
rosat_lc/TIC11300176_s6_custom_lc_tls.h5,4.0464445281882995
rosat_lc/TIC270526513_s14_custom_lc_tls.h5,0.7103592042147686
rosat_lc/TIC55269690_s1_custom_lc_tls.h5,0.6130929406775915
rosat_lc/TIC715998838_s6_custom_lc_tls.h5,0.4123371543372814
rosat_lc/TIC147562528_s14_custom_lc_tls.h5,0.3095423269180265
